Timestamp,Value
11/24/2017 0:05,1.114092969
11/24/2017 0:10,1.008250469
11/24/2017 0:15,1.144382344
11/24/2017 0:20,1.120865156
11/24/2017 0:25,1.003230313
11/24/2017 0:30,1.267851328
11/24/2017 0:35,1.787533125
11/24/2017 0:40,1.493150977
11/24/2017 0:45,0.972459531
11/24/2017 0:50,1.028588672
11/24/2017 0:55,0.972645156
11/24/2017 1:00,1.087362344
11/24/2017 1:05,1.257148906
11/24/2017 1:10,1.285297344
11/24/2017 1:15,1.221414531
11/24/2017 1:20,1.253953906
11/24/2017 1:25,1.368708594
11/24/2017 1:30,1.284923984
11/24/2017 1:35,1.016802813
11/24/2017 1:40,1.423141758
11/24/2017 1:45,1.033460156
11/24/2017 1:50,1.184454688
11/24/2017 1:55,1.191858359
11/24/2017 2:00,1.374963281
11/24/2017 2:05,1.202311172
11/24/2017 2:10,0.893482656
11/24/2017 2:15,1.09467
11/24/2017 2:20,0.909201484
11/24/2017 2:25,0.867164844
11/24/2017 2:30,0.810478516
11/24/2017 2:35,0.816327813
11/24/2017 2:40,0.968231914
11/24/2017 2:45,0.982872031
11/24/2017 2:50,0.946493516
11/24/2017 2:55,0.996490156
11/24/2017 3:00,1.191033945
11/24/2017 3:05,1.065954688
11/24/2017 3:10,0.832095703
11/24/2017 3:15,1.102523828
11/24/2017 3:20,1.114484102
11/24/2017 3:25,0.899993672
11/24/2017 3:30,1.589407656
11/24/2017 3:35,1.101631016
11/24/2017 3:40,1.467258594
11/24/2017 3:45,1.775205469
11/24/2017 3:50,1.01224
11/24/2017 3:55,0.921627656
11/24/2017 4:00,1.412270508
11/24/2017 4:05,0.968233672
11/24/2017 4:10,2.144453906
11/24/2017 4:15,1.536971563
11/24/2017 4:20,1.567537891
11/24/2017 4:25,1.268750938
11/24/2017 4:30,1.653685781
11/24/2017 4:35,3.114528438
11/24/2017 4:40,3.697404219
11/24/2017 4:45,3.247055625
11/24/2017 4:50,14.42299375
11/24/2017 4:55,2.113430469
11/24/2017 5:00,4.387804063
11/24/2017 5:05,4.289603438
11/24/2017 5:10,2.951732813
11/24/2017 5:15,3.753201563
11/24/2017 5:20,5.146248281
11/24/2017 5:25,2.928647188
11/24/2017 5:30,4.469827188
11/24/2017 5:35,6.60873625
11/24/2017 5:40,10.12860266
11/24/2017 5:45,6.270960625
11/24/2017 5:50,6.20852375
11/24/2017 5:55,5.269435625
11/24/2017 6:00,4.145046406
11/24/2017 6:05,4.502395625
11/24/2017 6:10,3.830109688
11/24/2017 6:15,3.80480875
11/24/2017 6:20,12.0907175
11/24/2017 6:25,5.97839125
11/24/2017 6:30,15.92719125
11/24/2017 6:35,13.151015
11/24/2017 6:40,5.164059844
11/24/2017 6:45,6.939836875
11/24/2017 6:50,7.114515
11/24/2017 6:55,6.31727875
11/24/2017 7:00,12.72567438
11/24/2017 7:05,21.9546975
11/24/2017 7:10,8.098379375
11/24/2017 7:15,9.751094375
11/24/2017 7:20,18.53797125
11/24/2017 7:25,18.80459625
11/24/2017 7:30,8.658135
11/24/2017 7:35,7.19472875
11/24/2017 7:40,14.41700813
11/24/2017 7:45,11.69979125
11/24/2017 7:50,9.040049375
11/24/2017 7:55,10.644215
11/24/2017 8:00,19.70518813
11/24/2017 8:05,16.2104475
11/24/2017 8:10,13.44408125
11/24/2017 8:15,37.838585
11/24/2017 8:20,16.50417188
11/24/2017 8:25,11.75344125
11/24/2017 8:30,27.85754
11/24/2017 8:35,10.26233563
11/24/2017 8:40,11.19657156
11/24/2017 8:45,11.560515
11/24/2017 8:50,10.2341375
11/24/2017 8:55,10.860855
11/24/2017 9:00,10.70080688
11/24/2017 9:05,8.661241875
11/24/2017 9:10,9.499141875
11/24/2017 9:15,10.30134938
11/24/2017 9:20,14.27597969
11/24/2017 9:25,23.6200975
11/24/2017 9:30,23.7838875
11/24/2017 9:35,9.984151875
11/24/2017 9:40,11.46012625
11/24/2017 9:45,14.92425875
11/24/2017 9:50,13.34055375
11/24/2017 9:55,19.99501875
11/24/2017 10:00,13.43937125
11/24/2017 10:05,13.4735975
11/24/2017 10:10,12.77409625
11/24/2017 10:15,18.66264875
11/24/2017 10:20,14.284905
11/24/2017 10:25,15.333905
11/24/2017 10:30,14.0783325
11/24/2017 10:35,13.472385
11/24/2017 10:40,12.951405
11/24/2017 10:45,12.58032625
11/24/2017 10:50,12.73900625
11/24/2017 10:55,9.84212875
11/24/2017 11:00,12.00164375
11/24/2017 11:05,11.03389375
11/24/2017 11:10,23.7728125
11/24/2017 11:15,5.883278125
11/24/2017 11:20,8.269446875
11/24/2017 11:25,10.43861813
11/24/2017 11:30,13.11291125
11/24/2017 11:35,13.13925125
11/24/2017 11:40,10.15669313
11/24/2017 11:45,9.9594225
11/24/2017 11:50,9.33628875
11/24/2017 11:55,19.42849375
11/24/2017 12:00,15.562435
11/24/2017 12:05,8.734926875
11/24/2017 12:10,8.0137025
11/24/2017 12:15,7.427064375
11/24/2017 12:20,10.27018344
11/24/2017 12:25,20.166875
11/24/2017 12:30,22.5385025
11/24/2017 12:35,12.0050325
11/24/2017 12:40,9.632399375
11/24/2017 12:45,11.6635725
11/24/2017 12:50,15.3224425
11/24/2017 12:55,16.08898
11/24/2017 13:00,12.08705375
11/24/2017 13:05,9.658850625
11/24/2017 13:10,10.4524175
11/24/2017 13:15,14.6116825
11/24/2017 13:20,15.22989563
11/24/2017 13:25,10.17311125
11/24/2017 13:30,10.889355
11/24/2017 13:35,9.651019375
11/24/2017 13:40,13.44753438
11/24/2017 13:45,22.3662375
11/24/2017 13:50,10.52477
11/24/2017 13:55,9.891539375
11/24/2017 14:00,8.309785625
11/24/2017 14:05,14.202275
11/24/2017 14:10,52.358695
11/24/2017 14:15,6.902585
11/24/2017 14:20,8.3237725
11/24/2017 14:25,11.62859125
11/24/2017 14:30,15.303245
11/24/2017 14:35,11.41759875
11/24/2017 14:40,7.184296563
11/24/2017 14:45,12.71197375
11/24/2017 14:50,10.74627875
11/24/2017 14:55,9.648320625
11/24/2017 15:00,8.672938281
11/24/2017 15:05,2.667603125
11/24/2017 15:10,7.743005625
11/24/2017 15:15,2.036148906
11/24/2017 15:20,4.133330625
11/24/2017 15:25,3.18483125
11/24/2017 15:30,3.171458125
11/24/2017 15:35,4.603143438
11/24/2017 15:40,3.280208906
11/24/2017 15:45,3.355434375
11/24/2017 15:50,7.96719625
11/24/2017 15:55,4.795218125
11/24/2017 16:00,5.646287188
11/24/2017 16:05,3.36768375
11/24/2017 16:10,7.305659375
11/24/2017 16:15,13.5403
11/24/2017 16:20,4.469292656
11/24/2017 16:25,11.8662725
11/24/2017 16:30,6.154251875
11/24/2017 16:35,5.197548125
11/24/2017 16:40,12.2098675
11/24/2017 16:45,2.002259688
11/24/2017 16:50,7.373981875
11/24/2017 16:55,1.563562969
11/24/2017 17:00,5.901790234
11/24/2017 17:05,5.948991875
11/24/2017 17:10,17.921335
11/24/2017 17:15,1.564299844
11/24/2017 17:20,1.813238203
11/24/2017 17:25,1.351305156
11/24/2017 17:30,1.266878359
11/24/2017 17:35,1.394507344
11/24/2017 17:40,1.786151719
11/24/2017 17:45,1.294691797
11/24/2017 18:05,75.07108
11/24/2017 18:10,67.458455
11/24/2017 18:15,3.904565938
11/24/2017 18:20,1.276942422
11/24/2017 18:25,1.190787344
11/24/2017 18:30,1.165288672
11/24/2017 18:35,3.572256563
11/24/2017 18:40,2.974732031
11/24/2017 18:45,1.252312813
11/24/2017 18:50,1.529852969
11/24/2017 18:55,0.869976641
11/24/2017 19:00,1.809438086
11/24/2017 19:05,22.3523575
11/24/2017 19:10,4.0594925
11/24/2017 19:15,3.201372188
11/24/2017 19:20,1.499408828
11/24/2017 19:25,0.792983516
11/24/2017 19:30,1.0723975
11/24/2017 19:35,2.817092188
